,avg_log2FC,p_val_adj
NOA1,1.0137162,0.07182826960424649
BCLAF3,1.0053293,0.07220145712396533
CANT1,0.99133784,0.07229216434077651
HYOU1,0.47477016,0.07243834478954732
HPF1,1.0684155,0.07249375729705182
STAG3L4,0.4056668,0.07290562396051002
UNC45A,1.0431458,0.07303285210895938
YARS2,0.65735376,0.07335966815696837
PDCD10,0.32454616,0.07335966815696837
CWC25,0.1440595,0.07338402065685341
MECP2,0.21626686,0.07338402065685341
TCEAL3,1.0185001,0.07338402065685341
STX5,0.15372358,0.07369201054510084
KIAA1191,0.39782938,0.07371217665966333
TP53I13,0.6412186,0.07438399416999543
ARL3,0.8644327,0.07447704205071015
PTDSS2,2.645653,0.07451772851167278
SGO2,3.4668925,0.07451772851167278
NPPC,25.647642,0.07454239764486027
ORC1,25.412424,0.07454239764486027
NIPSNAP3B,25.38096,0.07454239764486027
RUNX3,0.28191903,0.07470853325976466
RBM43,0.5584415,0.07471286616043762
SNHG25,0.1578816,0.07471286616043762
YLPM1,0.0440766,0.07471721089038084
USB1,0.72761583,0.07471721089038084
PTCHD1-AS,4.412138,0.07481061932747511
FOXM1,3.7455769,0.0748675845393796
FSTL1,2.7695117,0.07492458758612378
KCNK6,2.7345102,0.07494943371283289
SAC3D1,2.6023104,0.07494943371283289
CLN6,2.2857378,0.0752674014656845
KNTC1,2.3710003,0.0752674014656845
CPSF3,0.7586217,0.07536139999790212
BET1,2.0376508,0.07566021744255173
DPY19L3,1.8116108,0.07566021744255173
SIN3A,0.15245296,0.07571774062762811
PRDM15,2.2080886,0.07577530192782718
C17orf49,-0.040444683,0.07579597558964114
ZNF598,1.8814685,0.07584179743500653
GNB1L,2.3128586,0.07584179743500653
APOBEC3C,0.7963084,0.07584179743500653
PPCS,0.40722615,0.07589944659303376
LPAR6,0.7962512,0.07610518158099709
SLC6A6,0.49090636,0.07614670978423616
PRPF4,0.8378408,0.07635301546943335
SPIDR,0.16510625,0.07652707601058927
DDX39B,0.071071066,0.07688360119406831
GET3,0.71223944,0.07703771181634404
TOB2,0.4521035,0.07720857098398444
GFUS,0.8074116,0.07722958911325577
GM2A,1.6363506,0.07732568086114393
ARL17B,0.2714284,0.07742187478591447
NEDD4,1.5423827,0.07742642589847924
SMC1A,0.19756854,0.07742642589847924
PRIM2,0.20932396,0.0775227278208952
PDPR,0.386863,0.07761913208959505
TRAPPC8,0.40033156,0.07773678359916888
PRKACA,1.6622295,0.07773678359916888
PFDN6,1.5873556,0.0778711797214666
ZNF189,1.2628667,0.07800577428864819
SGO1-AS1,2.3045928,0.07836816013942588
MINCR,1.5675472,0.07850348892769779
TMEM131,0.11869638,0.07852481172848745
PCGF6,1.4821609,0.07852942602331917
RUVBL2,1.4500551,0.07866499091254275
RBKS,1.1784705,0.07886032616635247
GALNT12,1.5339321,0.07886032616635247
NFU1,0.29955798,0.07890315869720596
GRINA,1.52577,0.07890315869720596
DEGS1,0.38563028,0.07903927282891192
MAPK1,0.16506164,0.07913728563248848
IGSF8,1.4286983,0.07915876652991734
TRIM44,0.15307073,0.0792185722162366
B3GALNT2,1.199225,0.07927841715223202
IGBP1,0.13296135,0.07943663141525271
VPS13B,0.26286048,0.07957352866850487
NF2,0.5267325,0.07959511609068906
TRIM8,0.1106237,0.07965520609464469
MGAT4B,1.2911718,0.07969843232131528
DYNLT2B,1.3488091,0.07969843232131528
CHCHD1,0.7794509,0.07972005602179474
RBAK,1.3372021,0.0798404449605689
GALNT3,0.44969335,0.08001657398049966
IDE,1.1139244,0.08015432043879685
ZBTB43,0.087874025,0.08029226910671969
TMEM94,1.3123778,0.08035281189615642
PRRC2B,0.26899996,0.0803963755898659
TMX1,0.51430666,0.0805346780145337
SAFB2,0.06140484,0.08059537936877723
CAPZA2,0.17507377,0.08077292423997588
SNAP29,0.3154327,0.08095080317937062
RALGAPB,0.08594415,0.08101177076483347
ACOT13,1.256454,0.08107277817026125
BRWD1,0.22514378,0.08111668325889378
CDC26,0.20747317,0.08133438365313975
ZNF85,1.1217532,0.08139559974918492
DNPH1,0.37952065,0.08141762625553227
NACC1,1.0501611,0.08151815178471844
ZNF639,0.06826409,0.08169742307896054
ARPC4,0.14841226,0.08187703091953033
SLC11A2,1.0250793,0.0821755053450251
MIR3667HG,1.353362,0.08239562861071296
ARHGAP35,0.4471529,0.0826957233527457
KPNB1,0.19754077,0.0827975885257809
NOL12,0.60776097,0.08281992712814126
YES1,0.20752873,0.08296177278690403
NHLRC3,0.59381264,0.08298415062758557
KLHDC2,0.10305592,0.08336608462498815
RAB35,0.15214384,0.08370935363811526
SH3PXD2A,0.98250276,0.08405875360408602
LLPH,0.3274832,0.08405875360408602
DNPEP,0.3717792,0.08426544227039469
ING4,1.0281909,0.08431078654979846
NDUFA5,0.11954253,0.08431078654979846
LINC01572,1.4863584,0.08449527953500414
SHMT1,0.8128502,0.0845990262009061
GTPBP4,0.11698232,0.08462177405256303
NBPF11,0.33083558,0.08478902794982439
MTMR4,0.96033186,0.08478902794982439
COMMD1,0.030858487,0.08485244381195897
IFNAR1,0.28460762,0.08491590067981415
SPATA7,2.6971977,0.08497939857307905
RALGPS1,0.76188743,0.0853512066308494
TMEM241,0.4467083,0.0853512066308494
RMDN2,2.1611931,0.08537413062217553
SYCP2L,3.2183037,0.08546086684055564
GRM7,4.2494826,0.08548382133307522
ATF7,0.56652635,0.08552975241484757
PHKG2,0.97372127,0.08552975241484757
ETNK1,0.12406296,0.08563457969537724
ATP5MC2,0.24603038,0.0856985398080147
MBD5,0.18037055,0.08576254118719563
HSPA14,0.27420557,0.08578557363462315
PRKCB,0.27153423,0.08601387720020191
ESYT1,0.27424103,0.08616035495551438
CLMN,3.2103837,0.08616544340840346
NCOA3,0.056045186,0.08616544340840346
BMAL1,0.063993774,0.08622974388489354
NUAK1,2.5565472,0.08644608607521742
DIRC3-AS1,26.017288,0.08644608607521742
GNG4,25.772526,0.08644608607521742
BARX2,25.332342,0.08644608607521742
KCTD15,4.926485,0.08645121846594737
SLC43A3,2.5634506,0.08645121846594737
PPCDC,1.1707143,0.08666290453964133
PDLIM7,2.580234,0.08668615922252643
SLC20A2,0.20850648,0.08673786727398376
PLXNB1,3.8735268,0.08673786727398376
MAIP1,0.19316486,0.08673786727398376
DOK3,4.435249,0.08673786727398376
HOXA5,4.1521854,0.0867844413259047
DUS1L,0.4207628,0.0867844413259047
BCL3,0.28125608,0.08684914998684551
ABHD17C,2.7051492,0.08691390027132172
LMBRD2,1.9961584,0.08702017122019977
TMEM170B,2.4041429,0.0870850305177402
SYMPK,0.40864286,0.08719147914836518
ACTR10,0.16559921,0.0872148742180174
TM2D3,0.14986111,0.08759489263317957
VPS26A,0.018099347,0.08785077168880821
MBD2,0.1786461,0.08785077168880821
IER5,0.18297918,0.08789786655917788
NUDT4,0.30215722,0.08789786655917788
SKP1,0.2932713,0.0880706416542492
TRAF7,2.2187529,0.08809424107009788
MTOR,0.36216232,0.0881597832116373
CKB,2.4051585,0.08826734584855075
PPP1CA,0.08627548,0.08833831153467306
OXA1L,0.60115224,0.08844605964044615
NLRX1,2.069818,0.08846975463134575
FANCL,2.005713,0.0885355393397768
ZBTB49,1.5472403,0.08881216782029154
HEATR3,1.9002359,0.08908953390261909
NFE2L3,1.9721842,0.08911337132683936
DMAP1,1.7227482,0.08913721629869088
NOP14-AS1,1.4987276,0.08965185317904244
ANKMY1,0.28241536,0.08974235690181716
RFWD3,0.66024405,0.08974235690181716
RAB18,0.16038354,0.08987556566907717
PMS1,0.20543647,0.08987556566907717
TIPRL,0.15327588,0.08989958516885409
STXBP2,0.15173782,0.09000894455182326
PRANCR,0.4019611,0.09003299665047983
DHTKD1,1.4598025,0.09035639463682085
FAR1,0.1944693,0.0904662239746319
TBC1D16,1.2616684,0.09061908719596054
METTL6,1.459793,0.09094427585755332
NDUFAF5,0.40604246,0.0910547089811018
ADPGK,0.0772591,0.09107899040744494
KDM4A,0.5422038,0.09114641199417722
SF3B5,0.10865327,0.09117071749183545
GTF3C2,0.6672953,0.0913678079881813
E4F1,1.4814365,0.09143541136356235
ZNF627,1.3678551,0.09159515243758358
CRYL1,1.3360512,0.09159515243758358
TNFSF14,1.3632597,0.09159515243758358
TIMMDC1,0.63357574,0.09161956545427251
UIMC1,0.14180683,0.09168733081047013
CDADC1,0.26904416,0.09173621283778458
DPP8,0.24722138,0.09250069724632594
ZNF678,1.0766757,0.09261272690116941
APC,0.12200895,0.09263736281902596
PEDS1,0.39624774,0.09270576059757071
SAP30BP,-0.035788693,0.09299337480567482
ABHD18,0.20473836,0.09330653108462822
PSIP1,0.18527405,0.09357645722024303
FANCA,1.0707169,0.09395485620336969
FGD3,0.12275509,0.09429015089880632
HDAC3,0.4805151,0.0943595698995956
ATP6AP1,0.58367276,0.09438458648413502
DPF2,0.31089976,0.09440961087719726
KLHL42,1.009074,0.09461260846999474
NEAT1,0.28936946,0.09477137570051268
OTUD4,0.0380254,0.09488572263406711
SMAD4,0.11857319,0.0949108591016023
RELA,0.2876159,0.095498424882645
GATAD1,0.6388156,0.09574837506178883
LPXN,0.37567785,0.09586371496733645
PHAX,0.17521858,0.09597917207413437
HSD17B12,0.95626307,0.09604963664371813
ZMPSTE24,0.7676447,0.09612014551884424
CARS2,0.548199,0.09700647098153328
CRYBB2P1,0.87021667,0.09751362125547192
DNM2,0.19235316,0.09751362125547192
WASH2P,0.89633065,0.097676493785593
TYK2,0.34709665,0.09783959575864866
ELP6,0.4259317,0.09791119789211557
NENF,0.20318942,0.09802872804025126
BAD,0.50548875,0.0981463770361817
RNF144A,0.5751276,0.09815210705606388
NT5C3B,0.8834227,0.09815210705606388
PIGK,1.0029488,0.09836188818402254
PARP2,0.8129276,0.09852595194874172
RAB11FIP4,0.3776328,0.09859797944312933
STRADB,0.86609566,0.09867005195298309
TMEM87A,0.21384001,0.09869600831670693
ZNF91,0.056394756,0.09895301110833118
HSD17B10,0.54285157,0.09897902952485384
HIKESHI,0.2936701,0.0990513380607128
SPCS1,0.18117374,0.09919609057914644
TSGA10,0.8822973,0.09922216878194981
YJU2,0.1898038,0.099526786036128
FAM76B,0.14203751,0.09955293573608709
KIFC3,2.9536211,0.09976522946974714
SLAMF6,0.7381689,0.09991086076266738
TOLLIP,0.7515569,0.09991086076266738
LINC02284,2.3040094,0.10015007855786114
ZNF69,1.9167907,0.10015007855786114
SNX8,2.4319196,0.10017359892353943
LINC01798,25.73036,0.10017359892353943
POLE2,25.549755,0.10017359892353943
TP53I3,25.514431,0.10017359892353943
ATP6V0A4,25.419363,0.10017359892353943
SLC7A11,25.696724,0.10017359892353943
AQP4-AS1,25.41022,0.10017359892353943
ESCO2,25.553438,0.10017359892353943
MAT2B,0.6965767,0.10019991717522392
TMSB15B-AS1,2.2670202,0.10022624351040864
LOXL1,3.7668238,0.10029933552524861
PBK,4.2410183,0.1003520472147393
NEU4,4.292984,0.1003520472147393
SEMA7A,3.0089376,0.10051888461118157
HACE1,0.8245393,0.100524840096443
TLK1,0.14226207,0.100524840096443
ALDH6A1,3.5773962,0.1005308095699652
CTSV,3.5919647,0.1005308095699652
PTP4A3,2.5049672,0.10060409701717982
CDC42EP3,0.12795079,0.10065697546736611
ECE1,0.47479317,0.10065697546736611
ARMH4,0.49896652,0.1007303433453431
MIEF1,2.2181106,0.10080375683951527
UBE2T,2.9401243,0.10097121836614177
C8orf33,0.64370817,0.1010447796010029
PSMA3-AS1,0.11697844,0.10114494383948758
MAEA,0.18356015,0.10114494383948758
ZNF257,2.0666945,0.1012657376022237
USP49,1.500833,0.10150768892155723
LINC01765,1.6614907,0.10165551954617781
IK,0.18591279,0.10166159628872264
KRBOX5,0.51517016,0.10166159628872264
TPCN2,2.0277336,0.10168828424401173
POLR2D,0.6804358,0.10176229260175935
GTF3C5,0.6838743,0.1018363468608571
ERP44,0.15726069,0.10191044704168858
ISY1,-0.015325381,0.10207944492322511
DLG3,1.9313164,0.10215369383521376
CACHD1,1.7114109,0.10258785366559361
ERLIN2,1.5870548,0.10266241156852648
ZNF876P,2.0514953,0.102927974511298
TBC1D1,0.19436547,0.10319411794000968
TTC28-AS1,0.38037482,0.10336490456691874
SNHG12,0.39524138,0.1034399331824499
INTS7,1.1080819,0.10359012949554128
GPATCH1,1.6051149,0.1037614648336148
ADSL,0.5161827,0.10388487771404158
KATNA1,0.2528652,0.10396022445720902
RO60,-0.042058066,0.10415930423638356
INTS15,1.3250601,0.10415930423638356
MLLT1,1.3885906,0.10423481929594498
ALDOC,1.3366394,0.10438598914009631
PADI4,1.3508849,0.10446164396559482
DHDDS,1.5048208,0.10463418487522501
GABPB1-AS1,0.25114903,0.1048069650952256
C4orf46,1.2732396,0.10497998487045075
FCF1,0.2817197,0.10513206127815351
TRAK2,0.5409846,0.10513206127815351
P4HTM,1.0915545,0.10520816968405915
NIF3L1,1.1758412,0.10528432491863585
ANKH,0.13843293,0.10553431034020463
C22orf39,0.06467197,0.10558084680783776
ZPR1,0.43307832,0.10558084680783776
SLC35E2B,0.16108932,0.10558084680783776
MYO15B,0.25840005,0.10558084680783776
DYRK2,0.52507246,0.10558084680783776
MICU2,0.18900704,0.10558084680783776
MBOAT7,1.1911794,0.10575492702133574
LINC00938,1.1956072,0.10583142431053622
MATR3,0.25467303,0.10595689982036416
CERS2,0.25462365,0.10603352019973405
PDSS1,0.9886693,0.10606119824862739
GPS1,1.1785727,0.1060739964839941
HSPBAP1,0.6007805,0.1060739964839941
MTBP,1.0652071,0.1060739964839941
RPAP3,0.42476282,0.1060739964839941
LRP8,1.1691598,0.10639598077545799
THOC6,1.3802459,0.10640240724670227
ELF4,1.2960492,0.10640240724670227
ATP6V1F,0.16003646,0.1069223089347235
TPT1-AS1,1.0357895,0.10714762488846824
HERC2P9,1.1799445,0.10742283642107112
PDCD6IP,0.093936086,0.10750034481534175
TMX3,0.17180356,0.10757790064785311
IMP4,0.33859935,0.10785403778004023
MGA,0.20016968,0.10793180605916136
NDUFAF4,0.4234896,0.10858608095745957
MRPL47,0.22686885,0.10876430172688119
IFT74,0.9597323,0.1087925673286984
IPO11,0.24590841,0.10882084139532207
ING3,0.028416395,0.10940746608126951
PPAN,0.9374485,0.10963716716035232
MIR155HG,0.32231584,0.10969408269700545
SIN3B,0.6369447,0.10969408269700545
CLN3,0.973933,0.10987382166667214
CMC4,0.51641184,0.11000329491961339
TRAM2,0.85942715,0.11013289565765218
BDH1,0.92731714,0.11021203226409804
PLSCR1,0.4561243,0.11037044992044373
LINC03049,0.39652723,0.11037044992044373
COPS8,0.17075597,0.11052906030531727
ZNF121,0.06548812,0.11065917859065266
TTI2,0.9557227,0.11068786358344314
HEBP1,0.95696276,0.11089769027843042
TRAF3IP1,0.965424,0.11133387339020796
ZNF682,0.33430022,0.11136270131434774
APH1B,0.2703676,0.11139153781348299
UQCRC2,0.03268261,0.11188055856701459
VCPIP1,0.1368857,0.1123713966106166
TIMM9,0.93202704,0.11245186997826784
NDUFS7,0.061008003,0.11258387486151415
ZCCHC10,0.07631761,0.11261296287010318
RORA-AS1,0.23867874,0.11269358243554788
ETF1,0.2033564,0.11300983924175641
RING1,0.3608988,0.11300983924175641
PRELID1,0.14820433,0.11334937115361626
FAM210B,0.8046121,0.11390431455121218
DHX35,0.5167411,0.1139336815847924
LINC02245,2.1888556,0.11427553635229987
DELE1,0.5160553,0.11440932381603508
CHD8,0.1403263,0.1144387972021633
STARD4-AS1,2.0903995,0.1147295942714856
POLM,0.76978,0.11478868514563348
MBD3,0.7437408,0.11481824366258397
AGBL5,2.0442488,0.11484781090086607
GFOD2,3.3663893,0.11490697154566945
C1orf122,0.35247207,0.11490697154566945
DCTD,0.23120515,0.11498895974656073
KANTR,0.44958735,0.11517590941414094
SMIM3,3.8068495,0.11520556060965755
PJVK,4.9288077,0.11521239264559537
NUP35,0.7718059,0.11521239264559537
IFT81,3.844295,0.11521923975085356
FYTTD1,0.061130133,0.11521923975085356
TST,25.174456,0.11523297912276062
KIAA1549,25.508734,0.11523297912276062
SRD5A1,2.2329466,0.11523297912276062
MIR1915HG,25.364851,0.11523297912276062
SHF,3.7114859,0.11542024737958209
SNHG19,1.7558115,0.11544997588062934
VEZF1,0.3060477,0.11553230061781103
KANSL3,-0.015289584,0.11559182157992344
TMEM30B,3.953168,0.11565137754419871
GOLGA8Q,3.993512,0.11565137754419871
RAB11FIP3,0.14936253,0.11573382726441558
TTC19,0.032362282,0.1158988753548097
LRFN4,2.9341464,0.11592872313236134
CHRNB1,2.518359,0.1159356946174172
MAP3K21,2.8066628,0.1159356946174172
AP4M1,3.131704,0.11594268114254708
GLRX3,0.19164833,0.11594268114254708
CEP41,2.612282,0.1161308948573449
VARS1,2.457816,0.11653106230575601
ANAPC1,0.44435865,0.11666704622267497
ATRN,0.95152044,0.11669706580438338
SLC25A23,2.2432997,0.11672709418081502
DHX33,1.7054814,0.1167571313530342
POMGNT2,2.3417346,0.11678717732210504
NPIPA9,2.2699208,0.11719627176425997
LRPAP1,0.14145753,0.11719627176425997
DENND5A,0.63170695,0.11749278701495505
DNM3,1.0668887,0.11773650131931701
CCDC85C,1.7383211,0.11776675330526694
ASAP1,0.12578933,0.11785046445029738
INO80D-AS1,1.690748,0.1178807443497783
PPP2R3B,1.63483,0.11828591024516912
IDH3A,0.48690972,0.11836992687392611
SEC22C,0.4070101,0.11861515374626193
NEO1,1.3794868,0.118645592137206
FBXL14,1.4081854,0.11883744865667953
NRF1,0.09745677,0.11892179072208789
DCTN4,0.05439514,0.11916796714193317
CDC23,1.3427094,0.11930650445439331
RBM18,0.23665096,0.11971575526429135
COQ4,0.6433146,0.11980061121839274
NKIRAS2,1.5260493,0.11993975910562056
UBAP2L,-0.023328355,0.12018769157451083
NOL7,0.12049844,0.12032721265985646
PDCD7,0.2528749,0.12066117223167037
MNT,0.61375755,0.12074658293749313
NNT-AS1,1.1988835,0.12077746756019071
METTL23,0.123799786,0.12080836114251031
WDR46,1.3324333,0.12105778062307898
RPGR,0.08894004,0.12125287406931794
DNASE2,1.2811598,0.121283867259883
RBM12B,1.1299049,0.121369645931625
ZNF433-AS1,0.38826475,0.12145547552300699
CENPK,0.45913532,0.12154135605475494
PABIR3,1.1103727,0.12204313109246931
POLR2J3,0.11884819,0.12207429282152203
ANKRD17,0.15845662,0.1222156285688192
SKIC8,1.053398,0.12235709998625419
ALKBH7,0.03252753,0.12249870716543598
PCIF1,-0.011291428,0.12283765536837511
RPP21,0.43276182,0.12312192767360627
TENT5C,0.11827366,0.12315331854996435
SURF6,1.0778985,0.12335120636879127
SLC39A7,1.0782187,0.123382646831205
MRPL58,0.5219976,0.12350112507719471
TNFRSF1A,0.915083,0.12350112507719471
NEK4,1.1201038,0.12384236667423
MCMBP,0.227813,0.12384236667423
KLHL18,0.13558544,0.1242160094028261
RFK,0.9493237,0.1242160094028261
SRBD1,0.46899018,0.12458317130316811
TMEM147,0.2671569,0.12467088030243105
ODF2L,0.10868519,0.12538392416417643
MTIF3,0.34273398,0.12538392416417643
SPDYA,1.5048113,0.12623809198809777
CUL1,0.09161201,0.12655350010268818
SNRNP48,0.9174598,0.12658559375360487
EIF5B,0.072584055,0.12676337491274062
NBDY,0.019197632,0.1269660615913801
DICER1,0.17872196,0.12699824525486006
PSME3,0.5149158,0.12720124176278502
DNAJC11,0.76897967,0.12740450719686094
NIPSNAP1,0.8090888,0.12766517181818127
FEM1A,0.88456726,0.12769749906849417
EIF4EBP1,0.90314144,0.12772983554787018
LRRC41,0.06676054,0.12773736342881498
EXOSC8,0.33839342,0.12799858162788053
METTL21A,0.6940381,0.12829270151372346
SLC26A3,0.08142072,0.12829270151372346
ZNF577,2.8171117,0.12841504544615795
UBA3,0.2429077,0.1285049750937426
ZNF791,0.12591816,0.12894021411485654
SCYL1,0.7904118,0.12909569521812359
ABHD14B,0.50194347,0.12909569521812359
SLC4A1AP,0.33391207,0.12909569521812359
GGCX,0.81023186,0.12927639502744634
CNN2,0.3036925,0.12936682407396094
ASB3,0.2057435,0.12945730590938367
VDAC3,-0.13537115,0.12954784055446825
DEPDC5,0.76774716,0.12975419017467685
TTTY10,1.4432529,0.13028386337814876
TSHZ1,0.28098193,0.1304911837890317
SH2B1,0.7455275,0.13087364151661354
RNF5,0.75557053,0.13125703480957213
TMEM167A,0.004231544,0.1313485982304563
DLST,0.04043307,0.13182498244667476
FAM227B,2.1700237,0.13185817397933958
TMEM238,0.05992191,0.13192458519851782
ADAM7-AS1,2.118832,0.13201653454911924
CCNA2,3.7499013,0.1321750671547437
ZNF117,25.164516,0.1324415625040099
CPNE7,25.1235,0.1324415625040099
RHOU,25.288393,0.1324415625040099
GLUD1P3,0.736799,0.1324415625040099
KIFC1,25.412567,0.1324415625040099
SPINT1,25.23435,0.1324415625040099
GRM7-AS3,25.338877,0.1324415625040099
JADE3,4.7087593,0.1324415625040099
DIRC3,1.0990378,0.1325338216547253
THORLNC,4.535131,0.1325750358197624
KBTBD8,2.4021962,0.1325750358197624
TACC3,0.18780299,0.13259076372733247
CENPO,3.113682,0.13259076372733247
DPY19L2,3.0128682,0.13259076372733247
HK1,0.47624606,0.1326734126447064
CHST10,3.1257312,0.1326734126447064
DNMT3B,3.3336475,0.1326734126447064
RAD51D,2.1092134,0.1326734126447064
RGS12,1.5881596,0.1326734126447064
BACE2,4.0362043,0.1326734126447064
FAM151B-DT,3.2692733,0.13276582366020656
ZMAT1,0.60163957,0.133043378156827
DGKG,2.866268,0.133043378156827
GOLPH3-DT,2.7774308,0.133043378156827
GSTZ1,2.7948313,0.13308487604399455
ACP6,2.4339979,0.13308487604399455
AGA,0.7140159,0.1332366639080255
AKT2,0.17672649,0.13359993554142724
PLXNC1,0.45624074,0.13359993554142724
ICMT,2.098594,0.13369288310180658
CCNJ,1.9150307,0.13387893954877947
EDEM3,0.30408,0.13387893954877947
C11orf54,0.6220057,0.13403147246671737
COPB2-DT,1.5161737,0.13406521123554097
DGCR6,1.5464242,0.13410701630020552
ATAD3A,1.8831487,0.13410701630020552
MSH5,2.203863,0.13410701630020552
PDE1B,1.60431,0.13431928610856783
RSAD2,1.607403,0.1344126514415045
TTC32,0.66794026,0.13450607070335766
DCUN1D5,0.29980078,0.13454802255832404
DUSP3,2.28747,0.13454802255832404
ASB8,0.55630624,0.1345818890184359
CRIPT,0.14513259,0.13504188943515386
IGHM,1.5682842,0.13504188943515386
PARP12,0.4268834,0.13504188943515386
MYD88,1.5503042,0.13537515368199618
ZNF263,1.089409,0.13546912638720013
TSEN34,1.7791103,0.1355631532545603
RNF20,0.6149769,0.13565723430478743
LINC01409,1.5045958,0.1361120721475222
TVP23B,1.2381679,0.1361544466179723
EXD2,1.7145278,0.1361544466179723
MDC1,1.1754938,0.1361544466179723
DDX49,0.20335616,0.13652423075719367
FLVCR1,1.169733,0.13655850708409553
RNF40,0.5823341,0.1366613933370417
